398,145360.4639812101
3833,152091.83385322083
4836,152554.07699127248
4572,133243.17069551503
636,156160.89955701175
2545,163243.12623624652
1161,157036.23090835707
2230,156954.66840835707
148,148975.12093585602
2530,174511.45508060732
4070,174962.32306967437
1261,164745.6502543106
4682,148546.8570145105
333,128214.2915484205
906,142985.80241051054
3170,140311.01367388706
483,150983.35088557034
2825,123557.99604036777
1778,134214.08139593116
2466,157036.23090835707
159,172355.6153971049
1563,136716.66337571442
402,137014.26753182028
4258,126390.84332414526
4775,136274.12127821875
1095,152956.6213685387
3054,150967.0365676768
4268,152938.20543754034
3711,131231.34974945226
453,174839.36646635452
4085,161209.8380144743
3861,157300.02482540547
4390,157036.23090835707
1902,153620.92584937997
2412,144682.1250689535
1362,152970.66789496283
3777,138700.8557183763
3589,129156.43765705387
3897,145443.05864689557
3411,128517.02697847514
3635,136914.42688244276
2550,175879.64036314658
4643,145081.67918987572
1571,148712.34556447878
608,139409.27429607528
2172,147395.28904938765
675,162468.23982452345
4175,131748.15722436752
376,154035.54021691298
3009,173958.03831477434
3901,157036.23090835707
3740,157218.46232540547
134,133712.15643669924
1654,137240.15206724103
1875,167391.29181004615
4344,141336.0428403169
533,156954.66840835707
4763,127977.3071741462
2219,133782.89518054214
2876,169529.33066947703
2111,130673.81114591249
933,126956.24580954229
2636,148426.8553294021
3048,170863.78597570705
4394,158609.21841661513
464,130712.48135122212
2048,132905.67059424546
2796,129965.17476314145
4523,157036.23090835707
2036,137913.75877072822
381,156954.66840835707
3936,152833.24307200895
862,157036.23090835707
3696,159257.33900530334
567,153078.60895982123
1281,166057.7907104944
1002,136106.1528290092
138,173774.25195560732
3625,132920.12248448332
3222,147101.8847247871
2886,161353.17552782793
308,140011.5894915572
3528,157036.23090835707
304,177435.3367900179
1270,130106.87021492443
817,141632.99835268068
1098,130092.68236484852
1329,159360.33880060507
1965,148873.9795748063
3583,140367.82002923294
3014,177236.02838031924
690,149741.95194995045
4178,137918.66086100094
502,156653.24888064835
291,163010.16557102173
2929,162210.22702281544
2814,136023.77603559612
4214,172300.72319216473
2831,159303.9339120083
1139,143097.20811193954
949,141738.11299878615
1379,171655.57881548835
4787,144555.42415645966
4102,154925.19262094083
891,130616.0296541448
3774,127213.66760037381
3682,146321.0381345949
1526,141647.67797817563
4185,162340.3401616718
1835,141353.08202806648
113,151810.99812286696
4257,156549.7663986182
3594,156079.33705701175
1465,157036.23090835707
1450,131254.004986364
2513,156365.59772648208
4284,162524.10873208125
3812,130047.03897626145
4371,162356.78619525832
2587,147845.28888761473
2027,169099.65437922347
4315,169639.0554484474
1470,173586.62287391536
4348,156160.89955701175
4544,151891.167452153
3846,141722.11212979807
214,126255.97718362248
2465,127160.88291513789
4834,140071.11678292433
1351,154039.40156757057
678,151810.99812286696
4863,165505.822014727
3052,134035.86637328152
939,160924.11252418865
520,156207.35590835707
3650,158646.5057136917
1974,164261.15253818763
4467,126312.79118144895
2154,156649.4034705115
3288,154311.3571474367
2216,160326.99593850411
142,145084.84109133814
3488,153162.18812595264
4130,157036.23090835707
2329,128739.26530700581
1702,152318.85066167777
4120,161958.13342637036
3733,166847.01735448322
3865,145447.68043489094
3443,139957.30591665872
405,160207.99707958542
3655,157036.23090835707
4169,156919.5561797202
4150,176196.7562453588
298,151430.00079227373
735,144733.1553376354
4672,160817.60656218074
2370,150888.68383996063
42,124437.4473370332
4244,168310.4725084351
624,137260.03695793147
4583,156723.01997085707
3595,158160.01522141148
666,136055.2113749365
1793,157147.2739397367
3001,156804.58247085707
4995,145328.94202393008
4612,138875.39953551657
4445,124736.9169534505
1109,156839.39944173594
2247,126994.86730177567
4248,145372.4911090618
4137,156954.66840835707
562,167699.9942075002
2452,150775.36624023248
2707,140545.11969557038
3830,152746.9914640541
2782,151959.20049166147
4170,199902.65988829266
1680,142292.50206238322
1122,169242.11559181364
49,150260.50599595235
1091,122665.73655843455
137,157578.2681696104
3098,128060.42987345415
302,131264.3737547701
3362,157314.474252562
12,159258.1857063418
4540,159196.81087937794
2631,145891.7094769645
4098,159392.51555162348
4694,127233.42780076643
130,159216.53396257985
1141,137721.30079828878
30,156954.66840835707
2776,158431.97963030334
4506,120091.87268930553
1803,132495.26847972817
4363,167701.3736129406
977,153946.45300533256
871,163101.35924679102
3794,130150.61887642049
3270,147403.38352487748
202,157514.34980460873
2038,124968.49451416658
575,150049.98069789243
4030,145486.26175001397
2445,150272.24161896735
3801,137896.18495223814
1511,174245.7939110476
3554,153806.62246306537
2951,157314.474252562
2864,152111.18657981703
3881,147574.50241257506
704,128387.27702031058
4463,147360.65705522592
125,151583.7451138412
3580,160017.06483759088
2378,126380.25592480482
154,149482.18900489455
4837,145140.63559323078
3380,135590.11798585765
2030,172892.89768977434
3464,159025.69056780334
601,168058.3812275333
1237,143919.11537923926
3348,166507.67580072922
98,157314.474252562
3993,157036.23090835707
1490,157036.23090835707
3577,167547.0116627099
39,156835.16028654276
3416,133385.8403665235
1741,171551.5723040252
4872,141854.94057350297
348,157847.13137124723
2531,127429.86949991046
72,127204.94962164346
867,161169.311908529
812,145217.9658462617
4345,156804.58247085707
3664,157036.23090835707
4323,162197.97243341885
1185,131047.03765929582
4843,135591.23508191755
3201,173567.67893977434
3507,158780.15424841156
1670,174279.2942525163
4468,143380.95926821683
1343,139763.4546278026
491,160562.0720397403
495,147368.80944028124
2091,156210.87153335707
3779,135197.25344909597
3239,131018.35572343833
3575,136841.19000220075
3539,154497.32068964787
2816,143556.3019988283
4847,151941.8817858433
2616,162931.47431549575
3606,157036.23090835707
4171,179644.96075773126
1658,153051.29555552982
1772,141501.33723178695
4580,157036.23090835707
1852,131378.69658186092
499,129907.23763909834
1544,138053.3313994639
4452,137529.59815764776
849,152865.2632808551
2807,168326.1297434777
2686,169976.2466345419
4328,132138.2461827751
2640,164785.81395385147
3634,156954.66840835707
2118,136287.04673137533
716,157218.46232540547
158,156954.66840835707
4166,132367.59466321408
1005,153281.14386566475
124,173016.38556967437
4204,163484.60288429738
4121,137220.34246542735
3177,130930.00567219246
2232,160668.3420324538
2939,135965.53213647852
530,130640.78711522683
776,171592.9076893635
4391,137437.82970364398
2239,166450.69635885285
3453,156079.33705701175
2815,122650.83411161079
3217,124422.62164458135
918,154616.5734291433
1328,174962.32306967437
446,159257.33900530334
4953,115491.81111173268
1377,149881.16092988517
3899,136472.24055903874
1259,176725.04461847458
4844,146590.01476768657
3743,143644.18392682684
842,148760.61166220016
3866,153568.17308487478
3731,184373.26336989843
241,150164.2735702016
2839,172313.41911437825
2985,168609.8075812662
4979,128053.7409182263
771,157036.23090835707
3824,156804.58247085707
3876,151510.92372329134
1011,142369.02074348103
843,164060.0294638443
4700,156954.66840835707
1545,156954.66840835707
192,171228.61733213492
3735,128404.64179570538
2872,157036.23090835707
1338,157036.23090835707
3343,156125.79340835707
2517,138017.99117514148
3689,159655.46282942407
3354,174425.12244270288
380,145958.83575623768
29,151515.31632740222
4243,148523.6101543959
3672,130682.9441637483
3771,148532.1787965258
1051,159540.73953837447
534,157266.8208879035
1267,157036.23090835707
3274,131891.37674005114
4533,171477.93376763322
3503,141510.54087986122
4510,156954.66840835707
2947,157304.44180688105
1116,157036.23090835707
1969,157036.23090835707
4283,153176.0073562647
3307,152576.89119919325
4617,174949.7598615263
3923,132972.0458270113
4522,128199.94682754448
2658,148411.6969289948
1115,156954.66840835707
3892,157036.23090835707
2731,156160.89955701175
1949,140422.01052803543
4529,144867.0016803725
4961,161814.54939256495
3970,144312.11988420485
1765,135147.9358736937
347,154525.62164476045
4613,146357.52892642803
3188,145988.06258901377
2590,128308.65161636959
3845,149524.70081015542
4441,161900.62546417132
1419,151471.12748815888
1800,156160.89955701175
1399,156954.66840835707
1705,171025.5592950624
661,129359.60603065934
1977,159485.46758361883
4982,166667.33019907962
4379,166975.18509508052
4594,137531.0306345565
1428,157314.474252562
4727,158627.20756086445
4932,160094.13249620388
1620,156210.87153335707
3859,149436.86212523284
2417,164319.09991252422
942,151836.97473584762
4610,129139.36195953937
3152,152599.54766578568
2087,172892.89768977434
2166,143024.7347547523
3089,130800.60322437935
489,157036.23090835707
4963,154606.83197356283
1839,156954.66840835707
4602,154027.18934954627
4581,157036.23090835707
3317,144749.58479240173
2519,152593.97214862416
4074,172059.27390711266
1114,173390.87050957562
2744,130683.2493897888
349,157036.23090835707
4287,140587.27711619274
1991,161668.61941908317
3342,130147.42180443736
3141,164221.2410626845
1012,156067.429644182
352,165408.11380214788
896,140014.73494598863
799,138496.24631131825
2455,143443.2710001418
4474,156954.66840835707
2788,157036.23090835707
1957,146698.6493797166
2473,150262.51570344792
639,159175.77650530334
1487,159257.33900530334
3161,151082.84792053094
2812,165819.63708219313
2592,166950.2769691451
3566,140979.85014703876
1082,157314.474252562
4256,139724.70351510862
2383,153854.75542262912
531,135535.5693483457
541,165239.98766412114
4902,159411.09820324674
825,158984.32607624962
3088,131412.90463356202
4413,159187.47434888873
1738,132553.05353310396
2701,131621.56859264022
314,171495.4278007111
4830,128885.70826112661
2848,157036.23090835707
2214,162570.45676963075
1387,159933.15624564514
2201,157036.23090835707
2630,163155.20677782793
3326,172892.89768977434
1366,149841.64851542248
2049,130895.16960315409
394,170819.77704849432
4667,171491.63155503065
3315,145932.2026945752
2315,164530.99664979777
2311,157036.23090835707
2849,132064.60647453222
3233,142357.7821369472
1367,150316.506666021
1246,174115.06234276074
3608,169769.91055217935
4429,157036.23090835707
2177,163910.64024804137
4398,148352.23384283722
4173,156954.66840835707
4954,158562.2603264156
1934,154022.15072729252
4409,140316.25324610836
2070,131060.29105036966
727,129460.13367303272
2379,166532.0056433233
2075,151235.86787574488
3199,174977.355366256
3864,127719.02774681152
487,133220.1149912057
4624,156723.01997085707
780,144991.79364930157
3891,142880.1155717946
3341,160021.44073367928
3563,153170.33899504298
3228,127176.2680353127
218,156210.87153335707
4912,163229.49278813897
44,165032.3287518107
683,164606.27726060405
311,153350.65086866284
3438,159957.96101180924
2840,155891.0488844152
2182,157036.23090835707
3425,132708.66602621914
31,144739.72980731976
1418,172892.89768977434
1749,159263.01774174234
1108,136711.57486089884
3839,141667.71237950705
1567,151400.2126470371
4590,141356.1623258433
1022,138105.52407105058
2263,157082.825815062
452,171895.800774994
4899,148589.83135748992
2611,172045.98858731135
282,124035.14558332531
651,151986.13214170263
4046,157036.23090835707
1326,135871.46336803655
1176,143760.08424877582
2500,132743.61488648166
582,176626.79953456245
2875,130834.76668811496
2982,175057.27413841538
4213,137416.99493327126
4596,150009.9743648172
1393,156785.87153335707
3390,157969.7722725369
1928,141101.47016756656
4366,136732.75087629078
3550,135924.74959461193
2189,143863.09844917353
3480,135502.82826588507
3871,150160.9592076501
4299,165252.25388002265
4719,131990.936156912
3195,150163.90052656204
1922,132137.1421315645
1075,157036.23090835707
751,148480.73499617985
463,153583.35060116096
4076,163998.69856598403
725,165622.9903210828
4785,157314.474252562
2108,134991.60968256247
2164,158506.31303941802
3961,138246.19214115856
2752,170757.74710685608
245,134684.0058266919
1085,145005.54883586412
4731,149400.4053265092
4156,127186.22079724794
2942,141358.5440950363
3103,126926.31577794976
2769,157036.23090835707
4304,147806.41849417688
2838,142805.9060371886
4225,176787.44606802097
4347,132342.29738300655
2626,174582.71659438108
1712,157036.23090835707
599,173759.8904210059
1014,155264.0103255657
3699,174977.355366256
500,151907.11423311484
1480,136403.5128543615
3247,134805.1127296088
4711,148706.62783767664
3631,131618.2239721258
578,147119.375551252
2131,150220.2086177559
4928,171009.25213180267
2523,170351.1393286975
3320,157082.825815062
873,128215.54690292125
556,156804.58247085707
2457,155439.20419408093
2779,148889.20975178544
2667,142200.33687673137
1065,156804.58247085707
470,153801.80595501492
3959,156804.58247085707
2879,137098.8798359764
3889,130962.7725999585
2217,129185.61886950923
1330,145305.8106361206
34,144294.3164181748
4134,136417.62519323817
3196,162740.2584260339
4952,157036.23090835707
895,174582.71659438108
4942,131914.59434461413
2959,170501.79261359858
2400,161209.8380144743
1160,157036.23090835707
3435,137127.00250219821
2553,152687.26070414516
4500,157021.08526286497
104,153532.1412700967
3712,152706.8911837141
3151,156804.58247085707
2808,167256.90896448883
4911,128239.65196631836
1358,137311.01603363123
1921,156160.89955701175
3925,179239.83670097857
2394,144652.69222206593
2926,153331.56500701746
1531,160384.30127237696
634,157287.00655974206
3303,147104.62874267835
95,156649.4034705115
4586,130757.03988672367
1119,151743.88239856585
4929,132359.28475218176
1223,160070.31869600058
2527,156954.66840835707
1491,143949.07990924615
883,146282.03091154047
2664,150949.69487802612
415,126497.46166971384
4080,169798.29471938108
2625,179851.30147878642
3814,166200.11839512008
224,171243.69642427383
2992,128931.36492133608
1586,143071.02467263053
1783,158367.86392568712
3673,162195.89113740012
3174,157036.23090835707
3281,152887.71671174874
2533,156474.9921312657
2716,130105.27588145221
2062,163812.09107838658
2494,156144.44326167565
3253,137248.31796344538
3129,159578.6142625117
965,157463.51989090611
269,129070.0969036849
861,156430.79784885148
3624,156954.66840835707
3932,128970.9882817449
2332,145245.63640784522
507,131652.72312415726
1912,135573.51005038357
4251,151006.62051495095
2284,135523.47457497052
117,156160.89955701175
1349,129991.27733174407
1551,128386.9402629364
2013,174511.45508060732
3872,169028.02271167462
170,132651.00075258265
383,155929.396127562
2703,125800.4358725537
4577,146772.0515389436
1894,159241.88539084638
773,138627.4633733178
4235,132494.63072108058
3994,156717.9471859075
4104,131957.51123716048
4295,157232.911752562
4094,149040.20845713775
2350,159744.51098938624
2364,136451.16720600543
3021,136810.72062969208
2702,145321.3884005397
4146,153620.89218123478
1666,139136.6265513163
3654,141242.21000279364
1946,124684.99120980361
1675,155929.396127562
962,163577.5269856877
4012,148620.66017226747
1319,139424.34739743866
619,152815.22943933046
1906,156160.89955701175
872,149054.6035511142
223,122389.8955238062
3010,156160.89955701175
2944,137742.04102779308
1525,127432.00184028294
584,156237.7746088449
2727,134563.22530872928
4160,155144.32294972357
866,135797.67650319642
4674,135539.21596740562
496,137792.88226131944
831,173023.23854416754
2149,130921.23627377332
189,157036.23090835707
173,142856.58870743468
4976,140613.25463632034
4367,147016.85034492033
2762,135533.10831091495
4458,175283.7506960059
2104,152767.7824190317
3318,143334.73190645743
1787,148760.01156215777
3414,167832.16820287635
2470,156160.89955701175
4346,160742.819459348
4568,159062.69016777418
3002,158168.31582381125
4239,121579.55777856937
1995,157036.23090835707
628,150149.04564964943
4562,172707.8738093439
410,139401.97108104674
1710,161019.2635009093
2854,149921.98548831386
1916,139900.39256948882
1475,156954.66840835707
2612,157036.23090835707
3061,142244.12573646603
1997,173274.38135662625
1309,128844.90384808395
3976,171480.39550412947
2980,132422.33641980024
2692,129791.33910175049
4208,163358.92606817585
1371,134978.90970532296
1522,154751.84550895754
4062,152971.61823806723
3450,151895.01228996104
4783,143986.35636519038
1652,156954.66840835707
220,131273.6721884361
2382,140485.30038258323
2758,168236.61915221583
2655,130134.26467470615
1625,157963.32896275824
3562,157036.23090835707
1564,174986.46659438108
2781,165868.68675144037
1879,167356.6824568495
4815,185105.28050303354
2924,157036.23090835707
3535,140325.41438744674
3776,127551.86476021593
3600,128334.55395067367
4885,175409.47083707695
1824,131313.46226064189
1423,148119.72643583032
33,157001.263315062
2819,140091.9909184705
379,150929.11204820214
517,136618.6513845892
864,138135.31250497402
1001,144615.22115756976
3621,135040.40554151108
481,176380.20152121718
3739,162008.7136364723
3640,156484.88172732873
1087,128209.59421319842
1042,166040.74814158145
3428,139745.79781055995
4286,130607.67946131217
4563,145827.21628765593
162,140624.72564340517
2907,127030.89817697792
2909,157314.474252562
3807,174415.32307554063
45,164153.0125790913
731,135182.49048079143
2459,166932.99153691353
4817,169839.8883540552
4546,127906.13404781003
3506,141199.43197866692
2768,138874.27647965206
2601,133948.46320278582
1986,152259.39669096883
4592,152617.13668444287
1299,156954.66840835707
2347,130785.81423069446
2678,141487.57008610846
3173,174895.792866256
2714,142247.3775834838
3684,158144.97116275696
3213,162198.7542241718
1669,156954.66840835707
2644,140739.13619117823
4202,157036.23090835707
3620,157036.23090835707
2794,155587.81666137817
2994,155434.7257865001
2231,130134.26467470615
548,136137.70484452887
2617,146729.33557826094
1495,139324.77350830787
1084,141697.3873924279
2672,149867.92674689414
1203,143654.74749545273
3169,164959.79696823587
3651,137051.9719455628
976,128895.89600981107
4718,143112.05240062004
2365,167684.80820301094
1752,157036.23090835707
4427,147638.58255667688
629,147962.03181556202
1774,165393.60716438413
4582,156079.33705701175
4007,160468.76287519548
2228,162340.3401616718
2372,159222.11675051524
1411,130679.55654048391
3426,161996.40456723573
1754,156954.66840835707
910,169745.1060024568
3023,139704.3663931136
